C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 4336 GC.class_histogram
4336:
 num     #instances         #bytes  class name (module)
 741:             2             32  com.intellij.util.containers.LockFreeCopyOnWriteArrayList
 742:             1             32  com.intellij.util.containers.WeakList
 743:             1             32  com.intellij.util.io.CachingEnumerator
 744:             1             32  com.intellij.util.io.PersistentHashMapValueStorage$1
 745:             1             32  com.intellij.util.io.PersistentHashMapValueStorage$2
 746:             1             32  com.intellij.util.io.PersistentHashMapValueStorage$3
 747:             1             32  com.intellij.util.text.CharArrayCharSequence
 748:             1             32  io.netty.buffer.UnpooledByteBufAllocator
 749:             1             32  io.netty.channel.DefaultChannelId
 750:             1             32  io.netty.channel.nio.NioEventLoopGroup
 751:             1             32  io.netty.handler.codec.CodecOutputList$CodecOutputLists
 752:             1             32  io.netty.handler.codec.protobuf.ProtobufDecoder
 753:             1             32  io.netty.util.ResourceLeakDetector
 754:             1             32  io.netty.util.concurrent.DefaultThreadFactory
 755:             2             32  io.netty.util.internal.logging.Slf4JLoggerFactory
 756:             1             32  java.io.WinNTFileSystem (java.base@11.0.19)
 757:             2             32  java.lang.Boolean (java.base@11.0.19)
 758:             2             32  java.lang.ClassValue$Identity (java.base@11.0.19)
 759:             2             32  java.lang.Shutdown$Lock (java.base@11.0.19)
 760:             1             32  java.lang.module.ModuleDescriptor$Version (java.base@11.0.19)
 761:             2             32  java.nio.ByteOrder (java.base@11.0.19)
 762:             1             32  java.nio.channels.Channels$1 (java.base@11.0.19)
 763:             2             32  java.nio.channels.spi.AbstractInterruptibleChannel$1 (java.base@11.0.19)
 764:             2             32  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@11.0.19)
 765:             2             32  java.util.Comparator$$Lambda$67/0x00000001001aec40 (java.base@11.0.19)
 766:             2             32  java.util.LinkedHashMap$LinkedEntrySet (java.base@11.0.19)
 767:             1             32  java.util.Random (java.base@11.0.19)
 768:             2             32  java.util.ResourceBundle$SingleFormatControl (java.base@11.0.19)
 769:             1             32  java.util.Stack (java.base@11.0.19)
 770:             1             32  java.util.UUID (java.base@11.0.19)
 771:             1             32  java.util.concurrent.CountDownLatch$Sync (java.base@11.0.19)
 772:             1             32  java.util.concurrent.SynchronousQueue (java.base@11.0.19)
 773:             1             32  java.util.concurrent.SynchronousQueue$TransferStack$SNode (java.base@11.0.19)
 774:             1             32  java.util.concurrent.ThreadLocalRandom (java.base@11.0.19)
 775:             2             32  java.util.concurrent.atomic.AtomicReference (java.base@11.0.19)
 776:             2             32  java.util.logging.ErrorManager (java.logging@11.0.19)
 777:             1             32  java.util.logging.LogManager$SystemLoggerContext (java.logging@11.0.19)
 778:             2             32  java.util.regex.Pattern$$Lambda$50/0x00000001000c8c40 (java.base@11.0.19)
 779:             1             32  java.util.regex.Pattern$BnM (java.base@11.0.19)
 780:             1             32  java.util.regex.Pattern$Curly (java.base@11.0.19)
 781:             1             32  java.util.stream.Collectors$CollectorImpl (java.base@11.0.19)
 782:             1             32  jdk.internal.ref.CleanerImpl (java.base@11.0.19)
 783:             2             32  jdk.internal.reflect.BootstrapConstructorAccessorImpl (java.base@11.0.19)
 784:             1             32  jdk.internal.reflect.UnsafeStaticObjectFieldAccessorImpl (java.base@11.0.19)
 785:             1             32  org.jetbrains.jps.builders.JpsBuildBundle
 786:             1             32  org.jetbrains.jps.builders.impl.BuildRootIndexImpl
 787:             1             32  org.jetbrains.jps.builders.impl.BuildTargetIndexImpl
 788:             1             32  org.jetbrains.jps.builders.java.dependencyView.DependencyContext
 789:             2             32  org.jetbrains.jps.builders.java.dependencyView.IntIntPersistentMultiMaplet$IntSetExternalizer
 790:             1             32  org.jetbrains.jps.builders.java.dependencyView.Mappings$1
 791:             1             32  org.jetbrains.jps.cmdline.BuildMain$MyMessageHandler
 792:             1             32  org.jetbrains.jps.cmdline.BuildRunner
 793:             1             32  org.jetbrains.jps.cmdline.JpsModelLoaderImpl
 794:             1             32  org.jetbrains.jps.devkit.DevKitJpsBundle
 795:             1             32  org.jetbrains.jps.incremental.BuilderRegistry
 796:             1             32  org.jetbrains.jps.incremental.CompilerEncodingConfiguration
 797:             1             32  org.jetbrains.jps.incremental.fs.BuildFSState
 798:             2             32  org.jetbrains.jps.incremental.groovy.CompilingGroovycRunner
 799:             1             32  org.jetbrains.jps.incremental.groovy.GreclipseBuilder
 800:             1             32  org.jetbrains.jps.incremental.groovy.GroovyJpsBundle
 801:             1             32  org.jetbrains.jps.incremental.instrumentation.NotNullInstrumentingBuilder
 802:             1             32  org.jetbrains.jps.indices.impl.ModuleExcludeIndexImpl
 803:             1             32  org.jetbrains.jps.javaee.JavaeeJpsBundle
 804:             1             32  org.jetbrains.jps.model.java.compiler.JpsJavaCompilerOptions
 805:             1             32  org.jetbrains.jps.model.java.compiler.RmicCompilerOptions
 806:             1             32  org.jetbrains.jps.model.library.impl.JpsSdkReferenceImpl
 807:             1             32  org.jetbrains.jps.model.module.impl.JpsModuleImpl
 808:             1             32  org.jetbrains.jps.model.module.impl.JpsModuleSourceRootImpl
 809:             1             32  org.jetbrains.jps.service.impl.JpsServiceManagerImpl
 810:             1             32  sun.nio.ch.AllocatedNativeObject (java.base@11.0.19)
 811:             2             32  sun.nio.ch.FileChannelImpl$Closer (java.base@11.0.19)
 812:             1             32  sun.nio.ch.PollArrayWrapper (java.base@11.0.19)
 813:             2             32  sun.nio.ch.SocketDispatcher (java.base@11.0.19)
 814:             1             32  sun.nio.cs.StandardCharsets (java.base@11.0.19)
 815:             1             32  sun.nio.fs.NativeBuffer (java.base@11.0.19)
 816:             2             32  sun.util.resources.LocaleData (java.base@11.0.19)
 817:             1             24  [Lcom.google.protobuf.MessageInfoFactory;
 818:             1             24  [Lcom.google.protobuf.ProtoSyntax;
 819:             1             24  [Lcom.google.protobuf.Writer$FieldOrder;
 820:             1             24  [Lcom.intellij.openapi.util.LowMemoryWatcher$LowMemoryWatcherType;
 821:             1             24  [Lcom.intellij.util.PathUtilRt$Platform;
 822:             1             24  [Lio.netty.buffer.PoolArena$SizeClass;
 823:             1             24  [Lio.netty.util.concurrent.EventExecutor;
 824:             1             24  [Lio.netty.util.concurrent.GenericFutureListener;
 825:             1             24  [Ljava.io.File$PathStatus; (java.base@11.0.19)
 826:             1             24  [Ljava.net.StandardProtocolFamily; (java.base@11.0.19)
 827:             1             24  [Ljava.nio.channels.SelectionKey; (java.base@11.0.19)
 828:             1             24  [Ljava.nio.file.LinkOption; (java.base@11.0.19)
 829:             1             24  [Ljava.util.Locale$Category; (java.base@11.0.19)
 830:             1             24  [Lorg.jetbrains.jps.gradle.model.impl.GradleResourcesTargetType;
 831:             1             24  [Lorg.jetbrains.jps.incremental.groovy.CheckResourcesTarget$Type;
 832:             1             24  [Lorg.jetbrains.jps.maven.model.impl.MavenResourcesTargetType;
 833:             1             24  [Lorg.jetbrains.jps.model.serialization.library.JpsLibraryRootTypeSerializer;
 834:             1             24  com.fasterxml.aalto.in.FixedNsContext
 835:             1             24  com.google.protobuf.Protobuf
 836:             1             24  com.intellij.openapi.diagnostic.RollingFileHandler$MeteredOutputStream
 837:             1             24  com.intellij.openapi.fileTypes.WildcardFileNameMatcher
 838:             1             24  com.intellij.openapi.fileTypes.impl.IgnoredPatternSet
 839:             1             24  com.intellij.openapi.util.TextRange
 840:             1             24  com.intellij.util.ConcurrencyUtil$$Lambda$76/0x00000001001e6440
 841:             1             24  com.intellij.util.containers.ContainerUtil$8
 842:             1             24  com.intellij.util.containers.IntKeyWeakValueHashMap
 843:             1             24  com.intellij.util.containers.MultiMap$EmptyMap
 844:             1             24  com.intellij.util.io.PersistentStringEnumerator
 845:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management@11.0.19)
 846:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management@11.0.19)
 847:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management@11.0.19)
 848:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management@11.0.19)
 849:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management@11.0.19)
 850:             1             24  io.netty.buffer.PooledByteBufAllocator$PoolThreadLocalCache
 851:             1             24  io.netty.buffer.UnpooledByteBufAllocator$UnpooledByteBufAllocatorMetric
 852:             1             24  io.netty.channel.ChannelMetadata
 853:             1             24  io.netty.channel.ChannelOption$1
 854:             1             24  io.netty.channel.SucceededChannelFuture
 855:             1             24  io.netty.channel.WriteBufferWaterMark
 856:             1             24  io.netty.handler.codec.protobuf.ProtobufEncoder
 857:             1             24  io.netty.handler.codec.protobuf.ProtobufVarint32LengthFieldPrepender
 858:             1             24  io.netty.resolver.AddressResolverGroup$1
 859:             1             24  io.netty.resolver.DefaultAddressResolverGroup
 860:             1             24  io.netty.resolver.DefaultNameResolver
 861:             1             24  io.netty.resolver.InetSocketAddressResolver
 862:             1             24  io.netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory
 863:             1             24  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$PowerOfTwoEventExecutorChooser
 864:             1             24  io.netty.util.concurrent.DefaultFutureListeners
 865:             1             24  io.netty.util.concurrent.FailedFuture
 866:             1             24  io.netty.util.internal.ThreadExecutorMap$1
 867:             1             24  io.netty.util.internal.ThreadExecutorMap$2
 868:             1             24  io.netty.util.internal.ThreadExecutorMap$3
 869:             1             24  java.lang.Double (java.base@11.0.19)
 870:             1             24  java.lang.StringBuilder (java.base@11.0.19)
 871:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base@11.0.19)
 872:             1             24  java.lang.invoke.StringConcatFactory$Stringifiers$StringifierAny (java.base@11.0.19)
 873:             1             24  java.lang.invoke.StringConcatFactory$Stringifiers$StringifierMost (java.base@11.0.19)
 874:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management@11.0.19)
 875:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management@11.0.19)
 876:             1             24  java.lang.management.DefaultPlatformMBeanProvider$11 (java.management@11.0.19)
 877:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management@11.0.19)
 878:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management@11.0.19)
 879:             1             24  java.lang.management.DefaultPlatformMBeanProvider$4 (java.management@11.0.19)
 880:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management@11.0.19)
 881:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management@11.0.19)
 882:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management@11.0.19)
 883:             1             24  java.lang.management.DefaultPlatformMBeanProvider$8 (java.management@11.0.19)
 884:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management@11.0.19)
 885:             1             24  java.net.Inet6AddressImpl (java.base@11.0.19)
 886:             1             24  java.nio.file.LinkOption (java.base@11.0.19)
 887:             1             24  java.security.AllPermissionCollection (java.base@11.0.19)
 888:             1             24  java.time.Clock$SystemClock (java.base@11.0.19)
 889:             1             24  java.util.Collections$3 (java.base@11.0.19)
 890:             1             24  java.util.Collections$EmptyMap (java.base@11.0.19)
 891:             1             24  java.util.Collections$SynchronizedCollection (java.base@11.0.19)
 892:             1             24  java.util.Collections$SynchronizedRandomAccessList (java.base@11.0.19)
 893:             1             24  java.util.Comparator$$Lambda$69/0x00000001001ae440 (java.base@11.0.19)
 894:             1             24  java.util.Locale$Cache (java.base@11.0.19)
 895:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base@11.0.19)
 896:             1             24  java.util.concurrent.ConcurrentLinkedQueue (java.base@11.0.19)
 897:             1             24  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@11.0.19)
 898:             1             24  java.util.concurrent.Executors$RunnableAdapter (java.base@11.0.19)
 899:             1             24  java.util.logging.LogManager$LoggerContext (java.logging@11.0.19)
 900:             1             24  java.util.regex.Pattern$Dollar (java.base@11.0.19)
 901:             1             24  java.util.regex.Pattern$Ques (java.base@11.0.19)
 902:             1             24  java.util.regex.Pattern$StartS (java.base@11.0.19)
 903:             1             24  java.util.zip.ZipCoder$UTF8 (java.base@11.0.19)
 904:             1             24  jdk.internal.jimage.ImageReader (java.base@11.0.19)
 905:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base@11.0.19)
 906:             1             24  jdk.internal.module.ModuleHashes (java.base@11.0.19)
 907:             1             24  jdk.internal.module.SystemModuleFinders$SystemModuleFinder (java.base@11.0.19)
 908:             1             24  jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent (jdk.management.jfr@11.0.19)
 909:             1             24  kotlin.SynchronizedLazyImpl
 910:             1             24  org.jdom.filter2.ElementFilter
 911:             1             24  org.jetbrains.jps.backwardRefs.JavaBackwardReferenceIndexBuilder
 912:             1             24  org.jetbrains.jps.builders.impl.BuildTargetRegistryImpl
 913:             1             24  org.jetbrains.jps.builders.java.dependencyView.ClassFileReprExternalizer
 914:             1             24  org.jetbrains.jps.builders.java.dependencyView.DependencyContext$1
 915:             1             24  org.jetbrains.jps.builders.java.dependencyView.IntObjectPersistentMultiMaplet
 916:             1             24  org.jetbrains.jps.builders.java.dependencyView.IntObjectPersistentMultiMaplet$CollectionDataExternalizer
 917:             1             24  org.jetbrains.jps.builders.java.dependencyView.NaturalIntIntPersistentMultiMaplet
 918:             1             24  org.jetbrains.jps.builders.java.dependencyView.ObjectObjectPersistentMultiMaplet$CollectionDataExternalizer
 919:             1             24  org.jetbrains.jps.devkit.model.JpsIdeaSdkType
 920:             1             24  org.jetbrains.jps.devkit.threadingModelHelper.TMHInstrumentingBuilder
 921:             1             24  org.jetbrains.jps.gradle.model.impl.JpsGradleExtensionServiceImpl
 922:             1             24  org.jetbrains.jps.incremental.artifacts.ArtifactBuildTargetType
 923:             1             24  org.jetbrains.jps.incremental.dependencies.ProjectDependenciesResolver$ProjectDependenciesResolvingTargetType
 924:             1             24  org.jetbrains.jps.incremental.groovy.GreclipseBuilder$1
 925:             1             24  org.jetbrains.jps.incremental.groovy.GreclipseJpsCompilerSettings
 926:             1             24  org.jetbrains.jps.incremental.groovy.GreclipseSettings
 927:             1             24  org.jetbrains.jps.incremental.groovy.GroovyResourceRootDescriptor
 928:             1             24  org.jetbrains.jps.incremental.java.JavaBuilder
 929:             1             24  org.jetbrains.jps.incremental.relativizer.GradlePathRelativizer
 930:             1             24  org.jetbrains.jps.incremental.relativizer.MavenPathRelativizer
 931:             1             24  org.jetbrains.jps.incremental.relativizer.PathRelativizerService
 932:             1             24  org.jetbrains.jps.intellilang.instrumentation.PatternValidatorBuilder
 933:             1             24  org.jetbrains.jps.intellilang.model.impl.JpsIntelliLangConfigurationImpl
 934:             1             24  org.jetbrains.jps.javaee.build.jspValidation.JspValidationTarget$Type
 935:             1             24  org.jetbrains.jps.maven.model.impl.JpsMavenExtensionServiceImpl
 936:             1             24  org.jetbrains.jps.model.ex.JpsFactoryElementChildRoleBase
 937:             1             24  org.jetbrains.jps.model.impl.JpsElementFactoryImpl$1
 938:             1             24  org.jetbrains.jps.model.impl.JpsEncodingProjectConfigurationImpl
 939:             1             24  org.jetbrains.jps.model.impl.JpsFileTypesConfigurationImpl
 940:             1             24  org.jetbrains.jps.model.impl.JpsModelImpl
 941:             1             24  org.jetbrains.jps.model.impl.JpsSimpleElementImpl
 942:             1             24  org.jetbrains.jps.model.java.JavaSourceRootProperties
 943:             1             24  org.jetbrains.jps.model.java.JpsJavaSdkType
 944:             1             24  org.jetbrains.jps.model.java.impl.JpsJavaProjectExtensionImpl
 945:             1             24  org.jetbrains.jps.model.java.impl.compiler.JpsValidationConfigurationImpl
 946:             1             24  org.jetbrains.jps.model.module.impl.JpsDependenciesListImpl
 947:             1             24  org.jetbrains.jps.model.module.impl.JpsModuleSourceDependencyImpl
 948:             1             24  org.jetbrains.jps.model.module.impl.JpsSdkDependencyImpl
 949:             1             24  org.jetbrains.jps.model.module.impl.JpsSdkReferenceRole
 950:             1             24  org.jetbrains.jps.model.serialization.JpsGlobalLoader$FileTypesSerializer
 951:             1             24  org.jetbrains.jps.model.serialization.JpsGlobalLoader$GlobalLibrariesSerializer
 952:             1             24  org.jetbrains.jps.model.serialization.JpsGlobalLoader$SdkTableSerializer
 953:             1             24  org.jetbrains.jps.model.serialization.impl.JpsModuleSerializationDataExtensionImpl
 954:             1             24  org.jetbrains.jps.model.serialization.impl.JpsPathVariablesConfigurationImpl
 955:             1             24  org.jetbrains.jps.model.serialization.impl.JpsProjectSerializationDataExtensionImpl
 956:             1             24  org.jetbrains.jps.model.serialization.jarRepository.JpsRemoteRepositoriesConfigurationSerializer
 957:             1             24  org.jetbrains.jps.model.serialization.java.JpsJavaModelSerializerExtension$JavaSourceRootPropertiesSerializer
 958:             1             24  org.jetbrains.jps.model.serialization.library.JpsSdkTableSerializer$1
 959:             1             24  org.jetbrains.jps.uiDesigner.compiler.FormsBindingManager
 960:             1             24  org.jetbrains.jps.uiDesigner.compiler.FormsInstrumenter
 961:             1             24  org.jetbrains.jps.uiDesigner.model.impl.JpsUiDesignerConfigurationImpl
 962:             1             24  org.jetbrains.kotlin.jps.build.KotlinBuilder
 963:             1             24  org.jetbrains.kotlin.jps.build.TeamcityStatisticsLogger
 964:             1             24  org.jetbrains.kotlin.jps.incremental.KotlinCompilerReferenceIndexBuilder
 965:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
 966:             1             24  sun.management.RuntimeImpl (java.management@11.0.19)
 967:             1             24  sun.management.VMManagementImpl (java.management@11.0.19)
 968:             1             24  sun.nio.ch.PipeImpl (java.base@11.0.19)
 969:             1             24  sun.nio.ch.Util$BufferCache (java.base@11.0.19)
 970:             1             24  sun.nio.ch.WindowsSelectorImpl$FinishLock (java.base@11.0.19)
 971:             1             24  sun.nio.ch.WindowsSelectorImpl$MapEntry (java.base@11.0.19)
 972:             1             24  sun.nio.ch.WindowsSelectorImpl$StartLock (java.base@11.0.19)
 973:             1             24  sun.nio.cs.ISO_8859_1 (java.base@11.0.19)
 974:             1             24  sun.nio.cs.MS949 (java.base@11.0.19)
 975:             1             24  sun.nio.cs.ThreadLocalCoders$1 (java.base@11.0.19)
 976:             1             24  sun.nio.cs.ThreadLocalCoders$2 (java.base@11.0.19)
 977:             1             24  sun.nio.cs.US_ASCII (java.base@11.0.19)
 978:             1             24  sun.nio.cs.UTF_16 (java.base@11.0.19)
 979:             1             24  sun.nio.cs.UTF_16BE (java.base@11.0.19)
 980:             1             24  sun.nio.cs.UTF_16LE (java.base@11.0.19)
 981:             1             24  sun.nio.cs.UTF_8 (java.base@11.0.19)
 982:             1             24  sun.nio.fs.NativeBuffer$Deallocator (java.base@11.0.19)
 983:             1             24  sun.nio.fs.WindowsFileSystem (java.base@11.0.19)
 984:             1             24  sun.nio.fs.WindowsSecurityDescriptor (java.base@11.0.19)
 985:             1             24  sun.security.provider.DRBG (java.base@11.0.19)
 986:             1             24  sun.util.cldr.CLDRCalendarDataProviderImpl (java.base@11.0.19)
 987:             1             24  sun.util.locale.BaseLocale$Cache (java.base@11.0.19)
 988:             1             24  sun.util.locale.provider.CalendarProviderImpl (java.base@11.0.19)
 989:             1             24  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base@11.0.19)
 990:             1             24  sun.util.locale.provider.LocaleServiceProviderPool (java.base@11.0.19)
 991:             1             16  [Lcom.intellij.openapi.util.Key;
 992:             1             16  [Lcom.intellij.openapi.util.TextRange;
 993:             1             16  [Lio.netty.util.AsciiString;
 994:             1             16  [Lio.netty.util.DefaultAttributeMap$DefaultAttribute;
 995:             1             16  [Ljava.lang.Throwable; (java.base@11.0.19)
 996:             1             16  [Ljava.nio.file.attribute.FileAttribute; (java.base@11.0.19)
 997:             1             16  [Ljava.security.Provider; (java.base@11.0.19)
 998:             1             16  [Ljava.security.cert.X509Certificate; (java.base@11.0.19)
 999:             1             16  [Ljava.util.Collection; (java.base@11.0.19)
1000:             1             16  [Ljava.util.logging.Handler; (java.logging@11.0.19)
1001:             1             16  [Ljavax.security.cert.X509Certificate; (java.base@11.0.19)
1002:             1             16  [Lnet.jpountz.lz4.LZ4Constants;
1003:             1             16  [Lnet.jpountz.lz4.LZ4SafeUtils;
1004:             1             16  [Lnet.jpountz.lz4.LZ4UnsafeUtils;
1005:             1             16  [Lnet.jpountz.lz4.LZ4Utils;
1006:             1             16  [Lnet.jpountz.util.SafeUtils;
1007:             1             16  [Lnet.jpountz.util.UnsafeUtils;
1008:             1             16  [Lnet.jpountz.util.Utils;
1009:             1             16  com.fasterxml.aalto.in.ByteBasedPNameFactory
1010:             1             16  com.google.protobuf.DescriptorMessageInfoFactory
1011:             1             16  com.google.protobuf.ExtensionSchemaFull
1012:             1             16  com.google.protobuf.ExtensionSchemaLite
1013:             1             16  com.google.protobuf.GeneratedMessageInfoFactory
1014:             1             16  com.google.protobuf.ListFieldSchema$ListFieldSchemaFull
1015:             1             16  com.google.protobuf.ListFieldSchema$ListFieldSchemaLite
1016:             1             16  com.google.protobuf.ManifestSchemaFactory
1017:             1             16  com.google.protobuf.ManifestSchemaFactory$1
1018:             1             16  com.google.protobuf.ManifestSchemaFactory$CompositeMessageInfoFactory
1019:             1             16  com.google.protobuf.MapFieldSchemaFull
1020:             1             16  com.google.protobuf.MapFieldSchemaLite
1021:             1             16  com.google.protobuf.NewInstanceSchemaFull
1022:             1             16  com.google.protobuf.NewInstanceSchemaLite
1023:             1             16  com.google.protobuf.UnknownFieldSetLiteSchema
1024:             1             16  com.google.protobuf.UnsafeUtil$JvmMemoryAccessor
1025:             1             16  com.intellij.AbstractBundle$MyResourceControl
1026:             1             16  com.intellij.openapi.diagnostic.Logger$$Lambda$1/0x0000000100065040
1027:             1             16  com.intellij.openapi.fileTypes.WildcardFileNameMatcher$SuffixMatcher
1028:             1             16  com.intellij.openapi.fileTypes.impl.FileTypeAssocTable$$Lambda$92/0x0000000100217440
1029:             1             16  com.intellij.openapi.util.EmptyRunnable
1030:             1             16  com.intellij.openapi.util.JDOMUtil$$Lambda$65/0x00000001001af440
1031:             1             16  com.intellij.openapi.util.SafeJdomFactory$BaseSafeJdomFactory
1032:             1             16  com.intellij.openapi.util.io.FileFilters$$Lambda$100/0x0000000100228c40
1033:             1             16  com.intellij.openapi.util.io.FileFilters$$Lambda$101/0x000000010022f840
1034:             1             16  com.intellij.openapi.util.io.FileUtil$1
1035:             1             16  com.intellij.openapi.util.io.FileUtil$2
1036:             1             16  com.intellij.openapi.util.io.NullAppendable
1037:             1             16  com.intellij.openapi.util.text.StringUtil$$Lambda$62/0x0000000100198c40
1038:             1             16  com.intellij.openapi.util.text.StringUtil$$Lambda$63/0x000000010019f840
1039:             1             16  com.intellij.util.ArrayUtil$$Lambda$72/0x00000001001e7040
1040:             1             16  com.intellij.util.ArrayUtil$$Lambda$73/0x00000001001e7440
1041:             1             16  com.intellij.util.DefaultBundleService
1042:             1             16  com.intellij.util.DefaultBundleService$$Lambda$130/0x0000000100289440
1043:             1             16  com.intellij.util.SmartList$$Lambda$71/0x00000001001e7840
1044:             1             16  com.intellij.util.concurrency.BoundedTaskExecutor$$Lambda$82/0x00000001001e1c40
1045:             1             16  com.intellij.util.containers.ContainerUtilRt$EmptyList
1046:             1             16  com.intellij.util.containers.EmptyIterator
1047:             1             16  com.intellij.util.containers.FastUtilCaseInsensitiveStringHashingStrategy
1048:             1             16  com.intellij.util.containers.FastUtilHashingStrategies$1
1049:             1             16  com.intellij.util.containers.FileCollectionFactory$1
1050:             1             16  com.intellij.util.containers.FileCollectionFactory$2
1051:             1             16  com.intellij.util.containers.hash.EqualityPolicy$1
1052:             1             16  com.intellij.util.containers.hash.EqualityPolicy$2
1053:             1             16  com.intellij.util.io.DirectBufferWrapper$$Lambda$115/0x0000000100252440
1054:             1             16  com.intellij.util.io.EnumeratorIntegerDescriptor
1055:             1             16  com.intellij.util.io.EnumeratorStringDescriptor$EnumeratorStringDescriptorImpl
1056:             1             16  com.intellij.util.io.IOCancellationCallbackHolder
1057:             1             16  com.intellij.util.io.IOCancellationCallbackHolder$loadSingleCallback$2
1058:             1             16  com.intellij.util.io.IOCancellationCallbackHolder$usedIoCallback$2
1059:             1             16  com.intellij.util.io.IOUtil$1
1060:             1             16  com.intellij.util.io.IOUtil$2
1061:             1             16  com.intellij.util.io.PagedFileStorage$$Lambda$108/0x000000010022ac40
1062:             1             16  com.intellij.util.io.PersistentHashMapValueStorage$CreationTimeOptions$1
1063:             1             16  com.intellij.util.io.PersistentMapImpl$3
1064:             1             16  com.intellij.util.io.PersistentStringEnumerator$1
1065:             1             16  com.intellij.util.io.keyStorage.AppendableStorageBackedByResizableMappedFile$$Lambda$116/0x0000000100257840
1066:             1             16  com.intellij.util.io.keyStorage.AppendableStorageBackedByResizableMappedFile$4
1067:             1             16  com.intellij.util.io.stats.StorageStatsRegistrar
1068:             1             16  com.intellij.util.keyFMap.EmptyFMap
1069:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl (jdk.management@11.0.19)
1070:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda$29/0x00000001000ce040 (jdk.management@11.0.19)
1071:             1             16  com.sun.proxy.$Proxy4
1072:             1             16  com.sun.proxy.$Proxy5
1073:             1             16  com.sun.proxy.$Proxy6
1074:             1             16  io.netty.buffer.AbstractReferenceCountedByteBuf$1
1075:             1             16  io.netty.buffer.ByteBufUtil$1
1076:             1             16  io.netty.buffer.ByteBufUtil$2
1077:             1             16  io.netty.buffer.PoolThreadCache$MemoryRegionCache$1
1078:             1             16  io.netty.buffer.PooledByteBufAllocator$1
1079:             1             16  io.netty.buffer.PooledByteBufAllocatorMetric
1080:             1             16  io.netty.buffer.PooledDirectByteBuf$1
1081:             1             16  io.netty.channel.AbstractChannelHandlerContext$WriteTask$1
1082:             1             16  io.netty.channel.ChannelFutureListener$1
1083:             1             16  io.netty.channel.ChannelFutureListener$2
1084:             1             16  io.netty.channel.ChannelFutureListener$3
1085:             1             16  io.netty.channel.ChannelHandlerMask$1
1086:             1             16  io.netty.channel.ChannelOutboundBuffer$1
1087:             1             16  io.netty.channel.ChannelOutboundBuffer$Entry$1
1088:             1             16  io.netty.channel.DefaultChannelPipeline$1
1089:             1             16  io.netty.channel.DefaultMessageSizeEstimator
1090:             1             16  io.netty.channel.DefaultMessageSizeEstimator$HandleImpl
1091:             1             16  io.netty.channel.DefaultSelectStrategy
1092:             1             16  io.netty.channel.DefaultSelectStrategyFactory
1093:             1             16  io.netty.channel.VoidChannelPromise$1
1094:             1             16  io.netty.channel.nio.AbstractNioByteChannel$1
1095:             1             16  io.netty.channel.nio.AbstractNioChannel$1
1096:             1             16  io.netty.channel.nio.NioEventLoop$1
1097:             1             16  io.netty.handler.codec.ByteToMessageDecoder$1
1098:             1             16  io.netty.handler.codec.ByteToMessageDecoder$2
1099:             1             16  io.netty.handler.codec.CodecOutputList$1
1100:             1             16  io.netty.handler.codec.CodecOutputList$2
1101:             1             16  io.netty.util.NettyRuntime$AvailableProcessorsHolder
1102:             1             16  io.netty.util.Recycler$1
1103:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$1
1104:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$2
1105:             1             16  io.netty.util.concurrent.DefaultEventExecutorChooserFactory
1106:             1             16  io.netty.util.concurrent.DefaultPromise$CauseHolder
1107:             1             16  io.netty.util.concurrent.FastThreadLocal
1108:             1             16  io.netty.util.concurrent.GlobalEventExecutor$1
1109:             1             16  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
1110:             1             16  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
